municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,consistente,prop1,prop2,cnae_161001,cnae_1071600,cnae_1072402,cnae_2022300,cnae_2029100,cnae_2031200,cnae_2072000,cnae_2091600,cnae_2093200,total_cnaes
VITORIA DA CONQUISTA,293330,Acrilamida,BA,11,1,1,9,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,4
VITORINO,412870,Acrilamida,PR,31,4,15,7,5,0,5,1,0.18518518518518517,0,0,0,0,0,1,0,0,2,0,3
WANDERLANDIA,172208,Acrilamida,TO,18,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WENCESLAU BRAZ,412850,Acrilamida,PR,27,0,10,16,0,1,1,1,0.037037037037037035,0.037037037037037035,1,0,0,0,0,0,0,0,0,1
WITMARSUM,421940,Acrilamida,SC,19,0,6,10,0,3,3,1,0.15789473684210525,0.15789473684210525,0,0,0,0,0,0,0,0,0,0
XAMBIOA,172210,Acrilamida,TO,8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
XAMBRE,412880,Acrilamida,PR,58,0,22,36,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2
XANXERE,421950,Acrilamida,SC,93,7,24,62,0,0,0,1,0,0,10,0,0,0,4,1,0,1,1,17
XAVANTINA,421960,Acrilamida,SC,15,1,4,10,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,4
XAXIM,421970,Acrilamida,SC,49,1,16,32,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3
XINGUARA,150840,Acrilamida,PA,16,0,8,8,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6
ZACARIAS,355715,Acrilamida,SP,12,0,1,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
