municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_729405,cnae_1510600,cnae_1610205,cnae_2019399,cnae_2071100,cnae_2093200,cnae_2412100,cnae_2423702,cnae_2449199,cnae_2539002
SAO BORJA,431800,Cromo,RS,15,0,14,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
SAO BRAS,270820,Cromo,AL,29,0,0,20,9,0,9,0.3103448275862069,0,0,0,0,0,0,0,0,0,0,0,0
SAO BRAS DO SUACUI,316090,Cromo,MG,18,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO CARLOS,421600,Cromo,SC,26,2,1,20,3,0,3,0.125,0,0,0,0,0,0,0,0,0,0,0,0
SAO CARLOS DO IVAI,412460,Cromo,PR,15,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO CRISTOVAO,280670,Cromo,SE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1
SAO CRISTOVAO DO SUL,421605,Cromo,SC,42,13,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO DESIDERIO,292890,Cromo,BA,26,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO DOMINGOS,292895,Cromo,BA,30,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO DOMINGOS,421610,Cromo,SC,44,2,5,21,16,0,16,0.38095238095238093,0,0,0,0,0,0,0,0,0,0,0,0
SAO DOMINGOS,521980,Cromo,GO,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO FELIPE,292910,Cromo,BA,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO FELIX DO TOCANTINS,172015,Cromo,TO,9,0,0,8,1,0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
SAO FIDELIS,330480,Cromo,RJ,4,0,0,2,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SAO FRANCISCO,354900,Cromo,SP,23,7,0,0,14,2,16,1,0.125,0,0,0,0,0,0,0,0,0,0,0
SAO FRANCISCO DE ASSIS,431810,Cromo,RS,70,2,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO FRANCISCO DE ITABAPOANA,330475,Cromo,RJ,2,0,0,1,1,0,1,0.5,0,1,1,0,0,0,0,0,0,0,0,0
SAO FRANCISCO DE PAULA,316120,Cromo,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO FRANCISCO DE PAULA,431820,Cromo,RS,34,9,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAO FRANCISCO DE SALES,316130,Cromo,MG,8,6,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SAO GERALDO,316150,Cromo,MG,1,1,0,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,0,0,0
SAO GERALDO DO ARAGUAIA,150745,Cromo,PA,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO GONCALO DO ABAETE,316170,Cromo,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
SAO GONCALO DO PARA,316180,Cromo,MG,9,0,7,0,2,0,2,0.2222222222222222,0,0,0,3,0,0,0,0,0,0,0,0
SAO GONCALO DO SAPUCAI,316200,Cromo,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO GOTARDO,316210,Cromo,MG,41,5,6,30,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1
SAO JERONIMO,431840,Cromo,RS,22,0,20,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
SAO JOAO,261320,Cromo,PE,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO,412480,Cromo,PR,25,0,16,5,4,0,4,0.16,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO D'ALIANCA,522000,Cromo,GO,42,14,11,15,2,0,2,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DA BOA VISTA,354910,Cromo,SP,30,6,8,16,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4,5
SAO JOAO DA PARAUNA,522005,Cromo,GO,23,7,9,3,4,0,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DA PONTE,316240,Cromo,MG,24,10,0,0,14,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DA URTIGA,431842,Cromo,RS,63,3,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DAS DUAS PONTES,354920,Cromo,SP,31,6,0,0,18,7,25,1,0.28,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DAS MISSOES,316245,Cromo,MG,10,10,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DEL REI,316250,Cromo,MG,21,19,0,2,0,0,0,0,0,0,1,1,0,0,0,0,6,0,4,1
SAO JOAO DO CAIUA,412490,Cromo,PR,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO ITAPERIU,421635,Cromo,SC,39,1,0,8,30,0,30,0.7894736842105263,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO IVAI,412500,Cromo,PR,57,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO MANHUACU,316255,Cromo,MG,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO ORIENTE,316260,Cromo,MG,25,18,1,2,4,0,4,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO PARAISO,316270,Cromo,MG,19,14,0,0,5,0,5,1,0,0,0,0,0,0,0,7,0,0,0,0
SAO JOAO DO SUL,421640,Cromo,SC,37,0,6,24,7,0,7,0.1891891891891892,0,0,0,3,0,0,0,0,0,0,0,0
SAO JOAO DO TRIUNFO,412510,Cromo,PR,20,0,10,8,2,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO EVANGELISTA,316280,Cromo,MG,18,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO JOAQUIM,421650,Cromo,SC,55,0,5,38,12,0,12,0.21818181818181817,0,0,0,0,0,0,0,0,0,0,0,0
SAO JORGE,431844,Cromo,RS,31,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JORGE D'OESTE,412520,Cromo,PR,51,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JORGE DO PATROCINIO,412535,Cromo,PR,17,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA BARRA,316294,Cromo,MG,34,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA BOA VISTA,412540,Cromo,PR,36,0,13,21,2,0,2,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA SAFIRA,316300,Cromo,MG,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA VITORIA,292935,Cromo,BA,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DAS PALMEIRAS,412545,Cromo,PR,14,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DE UBA,330513,Cromo,RJ,2,0,0,1,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO ALEGRE,316320,Cromo,MG,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO CALCADO,320480,Cromo,ES,19,1,1,14,3,0,3,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO CERRITO,421680,Cromo,SC,12,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO GOIABAL,316340,Cromo,MG,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO HERVAL,431846,Cromo,RS,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO INHACORA,431849,Cromo,RS,26,1,9,11,5,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO JACUIPE,292937,Cromo,BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0
SAO JOSE DO MANTIMENTO,316360,Cromo,MG,11,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO NORTE,431850,Cromo,RS,44,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAO JOSE DO OURO,431860,Cromo,RS,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS AUSENTES,431862,Cromo,RS,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS CAMPOS,354990,Cromo,SP,641,193,240,206,2,0,2,0.004464285714285714,0,0,0,0,0,3,7,3,1,1,1,20
SAO JOSE DOS PINHAIS,412550,Cromo,PR,109,0,58,38,13,0,13,0.11926605504587157,0,0,1,1,1,2,26,6,0,0,8,38
SAO LOURENCO DA SERRA,354995,Cromo,SP,52,20,4,16,11,1,12,0.375,0.03125,0,0,0,0,0,0,0,0,0,0,0
SAO LOURENCO DO OESTE,421690,Cromo,SC,15,0,0,13,2,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,1
SAO LOURENCO DO SUL,431880,Cromo,RS,19,3,16,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3
SAO LUIS DE MONTES BELOS,522010,Cromo,GO,43,23,15,4,1,0,1,0.05,0,0,0,4,0,0,0,2,0,0,0,0
SAO LUIS DO PARAITINGA,355000,Cromo,SP,55,15,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO LUIZ DO NORTE,522015,Cromo,GO,22,2,7,10,3,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0
SAO LUIZ GONZAGA,431890,Cromo,RS,51,0,46,3,2,0,2,0.0392156862745098,0,0,0,1,0,0,0,0,0,0,0,0
SAO MANOEL DO PARANA,412555,Cromo,PR,20,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MANUEL,355010,Cromo,SP,76,51,11,13,1,0,1,0.04,0,0,0,1,0,0,0,0,0,0,0,0
SAO MARCOS,431900,Cromo,RS,34,5,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
SAO MARTINHO,421710,Cromo,SC,32,0,3,24,5,0,5,0.15625,0,0,0,0,0,0,0,0,0,0,0,0
SAO MARTINHO,431910,Cromo,RS,50,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MATEUS DO SUL,412560,Cromo,PR,32,0,16,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAO MIGUEL ARCANJO,355020,Cromo,SP,30,10,0,18,2,0,2,0.1,0,0,0,0,0,0,0,0,0,0,1,0
SAO MIGUEL DAS MATAS,292940,Cromo,BA,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MIGUEL DAS MISSOES,431915,Cromo,RS,21,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MIGUEL DO ANTA,316380,Cromo,MG,3,3,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0
SAO MIGUEL DO ARAGUAIA,522020,Cromo,GO,5,5,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0
SAO MIGUEL DO IGUACU,412570,Cromo,PR,76,0,31,45,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAO MIGUEL DO OESTE,421720,Cromo,SC,40,0,2,31,7,0,7,0.175,0,0,0,0,0,0,0,0,0,1,0,1
SAO MIGUEL DO TOCANTINS,172020,Cromo,TO,38,6,14,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO NICOLAU,431920,Cromo,RS,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PATRICIO,522028,Cromo,GO,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PAULO,355030,Cromo,SP,70,21,26,22,1,0,1,0.02040816326530612,0,19,18,69,1,33,227,112,74,15,156,282
SAO PEDRO DA UNIAO,316390,Cromo,MG,13,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO IGUACU,412575,Cromo,PR,57,0,17,39,1,0,1,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO IVAI,412580,Cromo,PR,47,0,24,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAO PEDRO DO PARANA,412590,Cromo,PR,30,1,10,13,6,0,6,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,1
SAO PEDRO DO SUACUI,316410,Cromo,MG,10,10,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0
SAO PEDRO DO SUL,431940,Cromo,RS,88,0,82,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SAO ROMAO,316420,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO ROQUE,355060,Cromo,SP,42,13,11,16,2,0,2,0.06896551724137931,0,0,0,0,0,1,9,0,0,0,0,3
SAO ROQUE DE MINAS,316430,Cromo,MG,17,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAO ROQUE DO CANAA,320495,Cromo,ES,15,0,0,14,1,0,1,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
SAO SALVADOR DO TOCANTINS,172025,Cromo,TO,12,1,0,9,1,1,2,0.18181818181818182,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO,355070,Cromo,SP,106,26,32,37,11,0,11,0.1375,0,0,0,0,1,0,0,0,0,0,0,0
SAO SEBASTIAO DA AMOREIRA,412600,Cromo,PR,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO ALTO,330530,Cromo,RJ,28,4,0,3,21,0,21,0.875,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO CAI,431950,Cromo,RS,26,3,20,2,1,0,1,0.043478260869565216,0,0,1,6,0,0,0,0,0,0,0,1
SAO SEBASTIAO DO OESTE,316460,Cromo,MG,4,2,1,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO PARAISO,316470,Cromo,MG,36,21,0,14,1,0,1,0.06666666666666667,0,0,0,22,0,1,3,0,0,0,0,2
SAO SEBASTIAO DO PASSE,292950,Cromo,BA,10,10,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,2
SAO SEBASTIAO DO TOCANTINS,172030,Cromo,TO,12,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEPE,431960,Cromo,RS,52,0,45,3,4,0,4,0.07692307692307693,0,0,0,3,0,0,0,0,0,0,0,0
SAO TIAGO,316500,Cromo,MG,47,39,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO TOMAS DE AQUINO,316510,Cromo,MG,13,8,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAO TOME,412610,Cromo,PR,20,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAO VALENTIM,431970,Cromo,RS,34,2,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO VALERIO,172049,Cromo,TO,20,0,0,9,11,0,11,0.55,0,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE,355100,Cromo,SP,27,0,8,17,2,0,2,0.07407407407407407,0,0,0,2,0,0,1,0,0,0,0,1
SAO VICENTE DE MINAS,316530,Cromo,MG,16,16,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE DO SUL,431980,Cromo,RS,42,1,25,10,6,0,6,0.14634146341463414,0,0,0,0,0,0,0,0,0,0,0,0
SAPOPEMA,412620,Cromo,PR,37,5,26,3,3,0,3,0.09375,0,0,0,0,0,0,0,0,0,0,0,0
SAPUCAI-MIRIM,316540,Cromo,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SARANDI,432010,Cromo,RS,43,10,31,1,1,0,1,0.030303030303030304,0,0,0,1,0,0,0,0,0,0,0,0
SARAPUI,355110,Cromo,SP,33,7,4,17,5,0,5,0.19230769230769232,0,0,0,0,0,0,0,0,0,0,0,0
SARUTAIA,355120,Cromo,SP,28,6,0,18,4,0,4,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0
SATIRO DIAS,292970,Cromo,BA,11,11,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SAUBARA,292975,Cromo,BA,22,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAUDADE DO IGUACU,412627,Cromo,PR,32,0,16,0,16,0,16,0.5,0,0,0,0,0,0,0,0,0,0,0,0
SAUDE,292980,Cromo,BA,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SEABRA,292990,Cromo,BA,23,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEARA,421750,Cromo,SC,31,1,4,20,6,0,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0
SEBASTIANOPOLIS DO SUL,355130,Cromo,SP,20,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEBERI,432020,Cromo,RS,36,0,33,1,2,0,2,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
SEDE NOVA,432023,Cromo,RS,38,0,29,8,1,0,1,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
SELBACH,432030,Cromo,RS,35,0,32,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SELVIRIA,500780,Cromo,MS,12,6,0,5,1,0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
SENADOR AMARAL,316557,Cromo,MG,38,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENADOR MODESTINO GONCALVES,316590,Cromo,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SENADOR POMPEU,231270,Cromo,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SENGES,412630,Cromo,PR,60,0,30,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
SENHOR DO BONFIM,293010,Cromo,BA,5,5,0,0,0,0,0,NA,NA,0,0,3,0,0,1,0,0,0,0,0
SENHORA DO PORTO,316610,Cromo,MG,12,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,432035,Cromo,RS,21,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERAFINA CORREA,432040,Cromo,RS,32,0,30,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
SERRA,320500,Cromo,ES,77,25,0,39,13,0,13,0.25,0,1,0,1,0,1,10,3,5,1,9,36
SERRA AZUL,355140,Cromo,SP,15,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRA DA SAUDADE,316660,Cromo,MG,3,0,1,0,2,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
SERRA DO SALITRE,316680,Cromo,MG,23,6,3,6,8,0,8,0.47058823529411764,0,0,0,0,0,0,0,0,0,0,0,0
SERRA DOS AIMORES,316670,Cromo,MG,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRA NEGRA,355160,Cromo,SP,56,4,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRANIA,316690,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SERRANOPOLIS,522050,Cromo,GO,31,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRANOPOLIS DE MINAS,316695,Cromo,MG,29,16,0,0,13,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
SERRANOPOLIS DO IGUACU,412635,Cromo,PR,36,2,10,8,16,0,16,0.47058823529411764,0,0,0,0,0,0,0,0,0,0,0,1
SERTAO,432050,Cromo,RS,42,2,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SERTAO SANTANA,432055,Cromo,RS,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETE BARRAS,355180,Cromo,SP,48,17,6,16,9,0,9,0.2903225806451613,0,0,0,0,0,0,0,0,0,0,0,0
SETE QUEDAS,500770,Cromo,MS,15,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEVERIANO DE ALMEIDA,432060,Cromo,RS,44,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIDROLANDIA,500790,Cromo,MS,28,23,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
SILVA JARDIM,330560,Cromo,RJ,12,1,0,8,3,0,3,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0
SILVANIA,522060,Cromo,GO,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SILVANOPOLIS,172065,Cromo,TO,3,0,0,2,1,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
SILVEIRA MARTINS,432065,Cromo,RS,30,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SILVEIRANIA,316730,Cromo,MG,9,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SILVEIRAS,355200,Cromo,SP,32,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMOES FILHO,293070,Cromo,BA,13,13,0,0,0,0,0,NA,NA,1,0,3,0,3,29,5,5,3,2,4
SIMONESIA,316760,Cromo,MG,29,4,15,0,10,0,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0
SIQUEIRA CAMPOS,412660,Cromo,PR,36,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SITIO D'ABADIA,522070,Cromo,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SITIO DO QUINTO,293076,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
SOBRADINHO,432070,Cromo,RS,79,2,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SOBRADINHO,530010,Cromo,DF,75,0,26,49,0,0,0,0,0,9,2,5,0,3,50,2,1,0,4,26
SOBRADINHO II,530010,Cromo,DF,76,0,26,49,1,0,1,0.013157894736842105,0,9,2,5,0,3,50,2,1,0,4,26
SOCORRO,355210,Cromo,SP,30,8,3,13,6,0,6,0.2727272727272727,0,0,0,2,0,0,0,0,0,0,0,0
SOLEDADE,432080,Cromo,RS,62,2,60,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
SONORA,500793,Cromo,MS,12,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCUPIRA,172085,Cromo,TO,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUD MENNUCCI,355230,Cromo,SP,32,1,0,0,30,1,31,1,0.03225806451612903,0,0,0,0,1,0,0,0,0,0,0
SULINA,412665,Cromo,PR,20,1,16,0,2,1,3,0.15789473684210525,0.05263157894736842,1,0,0,0,0,0,0,0,0,0,0
SUMIDOURO,330570,Cromo,RJ,3,0,0,1,2,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
SUZANO,355250,Cromo,SP,12,3,6,3,0,0,0,0,0,0,0,3,0,9,9,5,0,0,2,9
SÃO SEBASTIAO,530010,Cromo,DF,83,0,32,48,2,1,3,0.03614457831325301,0.012048192771084338,9,2,5,0,3,50,2,1,0,4,26
TABULEIRO,316790,Cromo,MG,13,11,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TACIBA,355290,Cromo,SP,24,9,0,5,10,0,10,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
TACURU,500795,Cromo,MS,14,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGUATINGA,172090,Cromo,TO,17,1,2,13,1,0,1,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
TAIO,421780,Cromo,SC,68,0,4,54,10,0,10,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0
TAIOBEIRAS,316800,Cromo,MG,10,10,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0
TAIPAS DO TOCANTINS,172093,Cromo,TO,11,0,0,6,5,0,5,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0
TAMARANA,412667,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMBOARA,412670,Cromo,PR,20,1,10,5,4,0,4,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0
TAMBORIL,231320,Cromo,CE,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGARA,421790,Cromo,SC,14,0,2,10,2,0,2,0.14285714285714285,0,0,0,2,0,0,0,0,0,0,0,0
TANHACU,293100,Cromo,BA,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAPEJARA,432090,Cromo,RS,147,4,138,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
TAPERA,432100,Cromo,RS,89,2,79,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
TAPES,432110,Cromo,RS,11,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TAPIRA,316810,Cromo,MG,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAPIRA,412690,Cromo,PR,38,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAPIRAI,316820,Cromo,MG,4,0,0,3,1,0,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0
TAPIRAI,355350,Cromo,SP,40,16,8,13,3,0,3,0.125,0,0,0,0,0,0,1,0,0,0,0,0
TAPIRAMUTA,293130,Cromo,BA,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAPIRATIBA,355360,Cromo,SP,22,0,15,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
TAQUARA,432120,Cromo,RS,27,6,18,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,3
TAQUARAL DE GOIAS,522100,Cromo,GO,18,1,4,9,4,0,4,0.23529411764705882,0,0,0,0,0,0,0,0,0,0,0,1
TAQUARI,432130,Cromo,RS,8,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TAQUARITUBA,355380,Cromo,SP,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1
